Artist,Song Title,Youtube Link
Taylor Swift,Lavender Haze,https://www.youtube.com/results?search_query=Taylor+Swift+Lavender+Haze
Ed Sheeran,Bad Habits,https://www.youtube.com/results?search_query=Ed+Sheeran+Bad+Habits
Ed Sheeran,Shivers,https://www.youtube.com/results?search_query=Ed+Sheeran+Shivers
Glass Animals,Heat Waves,https://www.youtube.com/results?search_query=Glass+Animals+Heat+Waves
Bad Bunny,Titi Me Pregunto,https://www.youtube.com/results?search_query=Bad+Bunny+Titi+Me+Pregunto
Bad Bunny,Me Porto Bonito,https://www.youtube.com/results?search_query=Bad+Bunny+Me+Porto+Bonito
Bad Bunny,Callaita,https://www.youtube.com/results?search_query=Bad+Bunny+Callaita
BTS,Dynamite,https://www.youtube.com/results?search_query=BTS+Dynamite
BTS,Butter,https://www.youtube.com/results?search_query=BTS+Butter
Megan Thee Stallion,Savage,https://www.youtube.com/results?search_query=Megan+Thee+Stallion+Savage
Megan Thee Stallion,Body,https://www.youtube.com/results?search_query=Megan+Thee+Stallion+Body
Billie Eilish,Happier Than Ever,https://www.youtube.com/results?search_query=Billie+Eilish+Happier+Than+Ever
Billie Eilish,Bad Guy,https://www.youtube.com/results?search_query=Billie+Eilish+Bad+Guy
Billie Eilish,Therefore I Am,https://www.youtube.com/results?search_query=Billie+Eilish+Therefore+I+Am
Billie Eilish,What Was I Made For?,https://www.youtube.com/results?search_query=Billie+Eilish+What+Was+I+Made+For%3F
Ariana Grande,Positions,https://www.youtube.com/results?search_query=Ariana+Grande+Positions
Ariana Grande,34+35,https://www.youtube.com/results?search_query=Ariana+Grande+34%2B35
Ariana Grande,7 Rings,https://www.youtube.com/results?search_query=Ariana+Grande+7+Rings
Cardi B,WAP,https://www.youtube.com/results?search_query=Cardi+B+WAP
Cardi B,Up,https://www.youtube.com/results?search_query=Cardi+B+Up
Post Malone,Sunflower,https://www.youtube.com/results?search_query=Post+Malone+Sunflower
Post Malone,Circles,https://www.youtube.com/results?search_query=Post+Malone+Circles
Post Malone,Wow.,https://www.youtube.com/results?search_query=Post+Malone+Wow.
Justin Bieber,Peaches,https://www.youtube.com/results?search_query=Justin+Bieber+Peaches
Justin Bieber,Ghost,https://www.youtube.com/results?search_query=Justin+Bieber+Ghost
Justin Bieber,Holy,https://www.youtube.com/results?search_query=Justin+Bieber+Holy
Adele,Easy on Me,https://www.youtube.com/results?search_query=Adele+Easy+on+Me
Adele,Oh My God,https://www.youtube.com/results?search_query=Adele+Oh+My+God
GAYLE,ABCDEFU,https://www.youtube.com/results?search_query=GAYLE+ABCDEFU
Lizzo,About Damn Time,https://www.youtube.com/results?search_query=Lizzo+About+Damn+Time
Lizzo,Truth Hurts,https://www.youtube.com/results?search_query=Lizzo+Truth+Hurts
Kendrick Lamar,N95,https://www.youtube.com/results?search_query=Kendrick+Lamar+N95
Kendrick Lamar,Family Ties,https://www.youtube.com/results?search_query=Kendrick+Lamar+Family+Ties
Sam Smith,Unholy,https://www.youtube.com/results?search_query=Sam+Smith+Unholy
Rema,Calm Down,https://www.youtube.com/results?search_query=Rema+Calm+Down
Steve Lacy,Bad Habit,https://www.youtube.com/results?search_query=Steve+Lacy+Bad+Habit
David Guetta,I'm Good,https://www.youtube.com/results?search_query=David+Guetta+I%27m+Good
Jack Harlow,First Class,https://www.youtube.com/results?search_query=Jack+Harlow+First+Class
Jack Harlow,Whats Poppin,https://www.youtube.com/results?search_query=Jack+Harlow+Whats+Poppin
Morgan Wallen,Last Night,https://www.youtube.com/results?search_query=Morgan+Wallen+Last+Night
Morgan Wallen,You Proof,https://www.youtube.com/results?search_query=Morgan+Wallen+You+Proof
Chris Stapleton,Tennessee Whiskey,https://www.youtube.com/results?search_query=Chris+Stapleton+Tennessee+Whiskey
Lil Durk,All My Life,https://www.youtube.com/results?search_query=Lil+Durk+All+My+Life
Ice Spice,Munch,https://www.youtube.com/results?search_query=Ice+Spice+Munch
Ice Spice,Boy's a Liar,https://www.youtube.com/results?search_query=Ice+Spice+Boy%27s+a+Liar
Fireboy DML,Peru,https://www.youtube.com/results?search_query=Fireboy+DML+Peru
Beyonce,Break My Soul,https://www.youtube.com/results?search_query=Beyonce+Break+My+Soul
Beyonce,Cuff It,https://www.youtube.com/results?search_query=Beyonce+Cuff+It
Charlie Puth,Left and Right,https://www.youtube.com/results?search_query=Charlie+Puth+Left+and+Right
Elton John,Cold Heart,https://www.youtube.com/results?search_query=Elton+John+Cold+Heart
Kate Bush,Running Up That Hill,https://www.youtube.com/results?search_query=Kate+Bush+Running+Up+That+Hill
Zach Bryan,Something in the Orange,https://www.youtube.com/results?search_query=Zach+Bryan+Something+in+the+Orange
Noah Kahan,Stick Season,https://www.youtube.com/results?search_query=Noah+Kahan+Stick+Season
Peso Pluma,Ella Baila Sola,https://www.youtube.com/results?search_query=Peso+Pluma+Ella+Baila+Sola
The Kid LAROI,Stay,https://www.youtube.com/results?search_query=The+Kid+LAROI+Stay
Tate McRae,Greedy,https://www.youtube.com/results?search_query=Tate+McRae+Greedy
Benson Boone,Beautiful Things,https://www.youtube.com/results?search_query=Benson+Boone+Beautiful+Things
Teddy Swims,Lose Control,https://www.youtube.com/results?search_query=Teddy+Swims+Lose+Control
Shaboozey,A Bar Song,https://www.youtube.com/results?search_query=Shaboozey+A+Bar+Song
Chappell Roan,Good Luck Babe!,https://www.youtube.com/results?search_query=Chappell+Roan+Good+Luck+Babe%21
Chappell Roan,Pink Pony Club,https://www.youtube.com/results?search_query=Chappell+Roan+Pink+Pony+Club
Chappell Roan,Hot to Go!,https://www.youtube.com/results?search_query=Chappell+Roan+Hot+to+Go%21
Sabrina Carpenter,Espresso,https://www.youtube.com/results?search_query=Sabrina+Carpenter+Espresso
Sabrina Carpenter,Please Please Please,https://www.youtube.com/results?search_query=Sabrina+Carpenter+Please+Please+Please
Sabrina Carpenter,Feather,https://www.youtube.com/results?search_query=Sabrina+Carpenter+Feather
Kendrick Lamar,Not Like Us,https://www.youtube.com/results?search_query=Kendrick+Lamar+Not+Like+Us
Future,Wait for U,https://www.youtube.com/results?search_query=Future+Wait+for+U
Metro Boomin,Creepin',https://www.youtube.com/results?search_query=Metro+Boomin+Creepin%27
Gunna,Pushin P,https://www.youtube.com/results?search_query=Gunna+Pushin+P
21 Savage,Just Wanna Rock,https://www.youtube.com/results?search_query=21+Savage+Just+Wanna+Rock
Travis Scott,FE!N,https://www.youtube.com/results?search_query=Travis+Scott+FE%21N
Drake,Rich Baby Daddy,https://www.youtube.com/results?search_query=Drake+Rich+Baby+Daddy
Drake,First Person Shooter,https://www.youtube.com/results?search_query=Drake+First+Person+Shooter
21 Savage,Rich Flex,https://www.youtube.com/results?search_query=21+Savage+Rich+Flex
Central Cee,Doja,https://www.youtube.com/results?search_query=Central+Cee+Doja
Central Cee,Sprinter,https://www.youtube.com/results?search_query=Central+Cee+Sprinter
Dave,Sprinter,https://www.youtube.com/results?search_query=Dave+Sprinter
Nicki Minaj,Super Freaky Girl,https://www.youtube.com/results?search_query=Nicki+Minaj+Super+Freaky+Girl
GloRilla,F.N.F. (Let's Go),https://www.youtube.com/results?search_query=GloRilla+F.N.F.+%28Let%27s+Go%29
Latto,Big Energy,https://www.youtube.com/results?search_query=Latto+Big+Energy
Coi Leray,Players,https://www.youtube.com/results?search_query=Coi+Leray+Players
Flo Milli,Never Lose Me,https://www.youtube.com/results?search_query=Flo+Milli+Never+Lose+Me
Doechii,What It Is,https://www.youtube.com/results?search_query=Doechii+What+It+Is
Kim Petras,Unholy,https://www.youtube.com/results?search_query=Kim+Petras+Unholy
Jimin,Like Crazy,https://www.youtube.com/results?search_query=Jimin+Like+Crazy
Jung Kook,Seven,https://www.youtube.com/results?search_query=Jung+Kook+Seven
NewJeans,Super Shy,https://www.youtube.com/results?search_query=NewJeans+Super+Shy
Tyla,Water,https://www.youtube.com/results?search_query=Tyla+Water
PinkPantheress,Boy's a Liar Pt. 2,https://www.youtube.com/results?search_query=PinkPantheress+Boy%27s+a+Liar+Pt.+2
Rema,Charm,https://www.youtube.com/results?search_query=Rema+Charm
Burna Boy,Last Last,https://www.youtube.com/results?search_query=Burna+Boy+Last+Last
Wizkid,Essence,https://www.youtube.com/results?search_query=Wizkid+Essence
Ayra Starr,Rush,https://www.youtube.com/results?search_query=Ayra+Starr+Rush
Karol G,Provenza,https://www.youtube.com/results?search_query=Karol+G+Provenza
Karol G,Tqg,https://www.youtube.com/results?search_query=Karol+G+Tqg
Rauw Alejandro,Todo de Ti,https://www.youtube.com/results?search_query=Rauw+Alejandro+Todo+de+Ti
Feid,Normal,https://www.youtube.com/results?search_query=Feid+Normal
Myke Towers,Lala,https://www.youtube.com/results?search_query=Myke+Towers+Lala
Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",https://www.youtube.com/results?search_query=Bizarrap+Shakira%3A+Bzrp+Music+Sessions%2C+Vol.+53
Shakira,"Bzrp Music Sessions, Vol. 53",https://www.youtube.com/results?search_query=Shakira+Bzrp+Music+Sessions%2C+Vol.+53
Eslabon Armado,Ella Baila Sola,https://www.youtube.com/results?search_query=Eslabon+Armado+Ella+Baila+Sola
Grupo Frontera,No Se Va,https://www.youtube.com/results?search_query=Grupo+Frontera+No+Se+Va
Fuerza Regida,Bebe Dame,https://www.youtube.com/results?search_query=Fuerza+Regida+Bebe+Dame
Luke Combs,Fast Car,https://www.youtube.com/results?search_query=Luke+Combs+Fast+Car
Luke Combs,Beautiful Crazy,https://www.youtube.com/results?search_query=Luke+Combs+Beautiful+Crazy
Bailey Zimmerman,Rock and a Hard Place,https://www.youtube.com/results?search_query=Bailey+Zimmerman+Rock+and+a+Hard+Place
Jelly Roll,Need a Favor,https://www.youtube.com/results?search_query=Jelly+Roll+Need+a+Favor
Hardy,Wait in the Truck,https://www.youtube.com/results?search_query=Hardy+Wait+in+the+Truck
Cody Johnson,'Til You Can't,https://www.youtube.com/results?search_query=Cody+Johnson+%27Til+You+Can%27t
Lainey Wilson,Heart Like a Truck,https://www.youtube.com/results?search_query=Lainey+Wilson+Heart+Like+a+Truck
Megan Moroney,Tennessee Orange,https://www.youtube.com/results?search_query=Megan+Moroney+Tennessee+Orange
Bailey Zimmerman,Fall in Love,https://www.youtube.com/results?search_query=Bailey+Zimmerman+Fall+in+Love
Kane Brown,One Mississippi,https://www.youtube.com/results?search_query=Kane+Brown+One+Mississippi
Cole Swindell,She Had Me at Heads Carolina,https://www.youtube.com/results?search_query=Cole+Swindell+She+Had+Me+at+Heads+Carolina
Zach Bryan,I Remember Everything,https://www.youtube.com/results?search_query=Zach+Bryan+I+Remember+Everything
Zach Bryan,Pink Skies,https://www.youtube.com/results?search_query=Zach+Bryan+Pink+Skies
Post Malone,I Had Some Help,https://www.youtube.com/results?search_query=Post+Malone+I+Had+Some+Help
Shaboozey,Good News,https://www.youtube.com/results?search_query=Shaboozey+Good+News
Beyonce,Texas Hold 'Em,https://www.youtube.com/results?search_query=Beyonce+Texas+Hold+%27Em
Djo,End of Beginning,https://www.youtube.com/results?search_query=Djo+End+of+Beginning
d4vd,Romantic Homicide,https://www.youtube.com/results?search_query=d4vd+Romantic+Homicide
Gracie Abrams,That's So True,https://www.youtube.com/results?search_query=Gracie+Abrams+That%27s+So+True
Gracie Abrams,"I Miss You, I'm Sorry",https://www.youtube.com/results?search_query=Gracie+Abrams+I+Miss+You%2C+I%27m+Sorry
Conan Gray,Heather,https://www.youtube.com/results?search_query=Conan+Gray+Heather
Girl in Red,We Fell in Love in October,https://www.youtube.com/results?search_query=Girl+in+Red+We+Fell+in+Love+in+October
Lil Nas X,That's What I Want,https://www.youtube.com/results?search_query=Lil+Nas+X+That%27s+What+I+Want
Doja Cat,Agora Hills,https://www.youtube.com/results?search_query=Doja+Cat+Agora+Hills
The Weeknd,Take My Breath,https://www.youtube.com/results?search_query=The+Weeknd+Take+My+Breath
Weeknd,Popular,https://www.youtube.com/results?search_query=Weeknd+Popular
Bruno Mars,Die with a Smile,https://www.youtube.com/results?search_query=Bruno+Mars+Die+with+a+Smile
Lady Gaga,Die with a Smile,https://www.youtube.com/results?search_query=Lady+Gaga+Die+with+a+Smile
Billie Eilish,Birds of a Feather,https://www.youtube.com/results?search_query=Billie+Eilish+Birds+of+a+Feather
Chappell Roan,The Giver,https://www.youtube.com/results?search_query=Chappell+Roan+The+Giver
Kendrick Lamar,Squabble Up,https://www.youtube.com/results?search_query=Kendrick+Lamar+Squabble+Up
Kendrick Lamar,Luther,https://www.youtube.com/results?search_query=Kendrick+Lamar+Luther
SZA,Luther,https://www.youtube.com/results?search_query=SZA+Luther
Sabrina Carpenter,Taste,https://www.youtube.com/results?search_query=Sabrina+Carpenter+Taste
Sabrina Carpenter,Manchild,https://www.youtube.com/results?search_query=Sabrina+Carpenter+Manchild
Alex Warren,Ordinary,https://www.youtube.com/results?search_query=Alex+Warren+Ordinary
Myles Smith,Stargazing,https://www.youtube.com/results?search_query=Myles+Smith+Stargazing
Rose,APT.,https://www.youtube.com/results?search_query=Rose+APT.
Bruno Mars,APT.,https://www.youtube.com/results?search_query=Bruno+Mars+APT.
Addison Rae,Diet Pepsi,https://www.youtube.com/results?search_query=Addison+Rae+Diet+Pepsi
Doechii,Anxiety,https://www.youtube.com/results?search_query=Doechii+Anxiety
Ravyn Lenae,Love Me Not,https://www.youtube.com/results?search_query=Ravyn+Lenae+Love+Me+Not
Chappell Roan,Femininomenon,https://www.youtube.com/results?search_query=Chappell+Roan+Femininomenon
Djo,Basic Being Basic,https://www.youtube.com/results?search_query=Djo+Basic+Being+Basic
Rainbow Kitten Surprise,It's Called: Freefall,https://www.youtube.com/results?search_query=Rainbow+Kitten+Surprise+It%27s+Called%3A+Freefall
Hozier,Too Sweet,https://www.youtube.com/results?search_query=Hozier+Too+Sweet
Hozier,"Wasteland, Baby!",https://www.youtube.com/results?search_query=Hozier+Wasteland%2C+Baby%21
Noah Kahan,Dial Drunk,https://www.youtube.com/results?search_query=Noah+Kahan+Dial+Drunk
Zach Bryan,28,https://www.youtube.com/results?search_query=Zach+Bryan+28
Morgan Wallen,Whiskey Glasses,https://www.youtube.com/results?search_query=Morgan+Wallen+Whiskey+Glasses
Morgan Wallen,Wasted on You,https://www.youtube.com/results?search_query=Morgan+Wallen+Wasted+on+You
Bailey Zimmerman,Religiously,https://www.youtube.com/results?search_query=Bailey+Zimmerman+Religiously
Warren Zeiders,Ride the Lightning,https://www.youtube.com/results?search_query=Warren+Zeiders+Ride+the+Lightning
Ella Langley,You Look Like You Love Me,https://www.youtube.com/results?search_query=Ella+Langley+You+Look+Like+You+Love+Me
Riley Green,You Look Like You Love Me,https://www.youtube.com/results?search_query=Riley+Green+You+Look+Like+You+Love+Me
Post Malone,Chemical,https://www.youtube.com/results?search_query=Post+Malone+Chemical
Post Malone,Cooped Up,https://www.youtube.com/results?search_query=Post+Malone+Cooped+Up
Ariana Grande,"Yes, And?",https://www.youtube.com/results?search_query=Ariana+Grande+Yes%2C+And%3F
Ariana Grande,We Can't Be Friends,https://www.youtube.com/results?search_query=Ariana+Grande+We+Can%27t+Be+Friends
Sabrina Carpenter,Nonsense,https://www.youtube.com/results?search_query=Sabrina+Carpenter+Nonsense
Tate McRae,Exes,https://www.youtube.com/results?search_query=Tate+McRae+Exes
Tate McRae,Sports Car,https://www.youtube.com/results?search_query=Tate+McRae+Sports+Car
Gracie Abrams,Us.,https://www.youtube.com/results?search_query=Gracie+Abrams+Us.
Olivia Rodrigo,Get Him Back!,https://www.youtube.com/results?search_query=Olivia+Rodrigo+Get+Him+Back%21
Olivia Rodrigo,So American,https://www.youtube.com/results?search_query=Olivia+Rodrigo+So+American
Charli XCX,360,https://www.youtube.com/results?search_query=Charli+XCX+360
Charli XCX,Von Dutch,https://www.youtube.com/results?search_query=Charli+XCX+Von+Dutch
