Artist,Song Title,Youtube Link
Taylor Swift,Style,https://www.youtube.com/results?search_query=Taylor+Swift+Style
Taylor Swift,Look What You Made Me Do,https://www.youtube.com/results?search_query=Taylor+Swift+Look+What+You+Made+Me+Do
Ed Sheeran,Shape of You,https://www.youtube.com/results?search_query=Ed+Sheeran+Shape+of+You
Ed Sheeran,Thinking Out Loud,https://www.youtube.com/results?search_query=Ed+Sheeran+Thinking+Out+Loud
Ed Sheeran,Perfect,https://www.youtube.com/results?search_query=Ed+Sheeran+Perfect
Ed Sheeran,Photograph,https://www.youtube.com/results?search_query=Ed+Sheeran+Photograph
Justin Bieber,Baby,https://www.youtube.com/results?search_query=Justin+Bieber+Baby
Justin Bieber,Sorry,https://www.youtube.com/results?search_query=Justin+Bieber+Sorry
Justin Bieber,What Do You Mean?,https://www.youtube.com/results?search_query=Justin+Bieber+What+Do+You+Mean%3F
Justin Bieber,Love Yourself,https://www.youtube.com/results?search_query=Justin+Bieber+Love+Yourself
One Direction,What Makes You Beautiful,https://www.youtube.com/results?search_query=One+Direction+What+Makes+You+Beautiful
One Direction,Story of My Life,https://www.youtube.com/results?search_query=One+Direction+Story+of+My+Life
Carly Rae Jepsen,Call Me Maybe,https://www.youtube.com/results?search_query=Carly+Rae+Jepsen+Call+Me+Maybe
PSY,Gangnam Style,https://www.youtube.com/results?search_query=PSY+Gangnam+Style
LMFAO,Party Rock Anthem,https://www.youtube.com/results?search_query=LMFAO+Party+Rock+Anthem
LMFAO,Sexy and I Know It,https://www.youtube.com/results?search_query=LMFAO+Sexy+and+I+Know+It
Pitbull,Give Me Everything,https://www.youtube.com/results?search_query=Pitbull+Give+Me+Everything
Pitbull,Timber,https://www.youtube.com/results?search_query=Pitbull+Timber
Flo Rida,Whistle,https://www.youtube.com/results?search_query=Flo+Rida+Whistle
David Guetta,Titanium,https://www.youtube.com/results?search_query=David+Guetta+Titanium
Calvin Harris,We Found Love,https://www.youtube.com/results?search_query=Calvin+Harris+We+Found+Love
Calvin Harris,Summer,https://www.youtube.com/results?search_query=Calvin+Harris+Summer
Avicii,Wake Me Up,https://www.youtube.com/results?search_query=Avicii+Wake+Me+Up
Avicii,Levels,https://www.youtube.com/results?search_query=Avicii+Levels
Zedd,Clarity,https://www.youtube.com/results?search_query=Zedd+Clarity
Swedish House Mafia,Don't You Worry Child,https://www.youtube.com/results?search_query=Swedish+House+Mafia+Don%27t+You+Worry+Child
Daft Punk,Get Lucky,https://www.youtube.com/results?search_query=Daft+Punk+Get+Lucky
Robin Thicke,Blurred Lines,https://www.youtube.com/results?search_query=Robin+Thicke+Blurred+Lines
Mark Ronson,Uptown Funk,https://www.youtube.com/results?search_query=Mark+Ronson+Uptown+Funk
Sia,Chandelier,https://www.youtube.com/results?search_query=Sia+Chandelier
Sia,Cheap Thrills,https://www.youtube.com/results?search_query=Sia+Cheap+Thrills
Meghan Trainor,All About That Bass,https://www.youtube.com/results?search_query=Meghan+Trainor+All+About+That+Bass
Meghan Trainor,Lips Are Movin,https://www.youtube.com/results?search_query=Meghan+Trainor+Lips+Are+Movin
Fifth Harmony,Work from Home,https://www.youtube.com/results?search_query=Fifth+Harmony+Work+from+Home
Ariana Grande,Problem,https://www.youtube.com/results?search_query=Ariana+Grande+Problem
Ariana Grande,Break Free,https://www.youtube.com/results?search_query=Ariana+Grande+Break+Free
Ariana Grande,"Thank U, Next",https://www.youtube.com/results?search_query=Ariana+Grande+Thank+U%2C+Next
Ariana Grande,7 Rings,https://www.youtube.com/results?search_query=Ariana+Grande+7+Rings
Selena Gomez,Good for You,https://www.youtube.com/results?search_query=Selena+Gomez+Good+for+You
Selena Gomez,Same Old Love,https://www.youtube.com/results?search_query=Selena+Gomez+Same+Old+Love
Demi Lovato,Skyscraper,https://www.youtube.com/results?search_query=Demi+Lovato+Skyscraper
Demi Lovato,Sorry Not Sorry,https://www.youtube.com/results?search_query=Demi+Lovato+Sorry+Not+Sorry
Miley Cyrus,Wrecking Ball,https://www.youtube.com/results?search_query=Miley+Cyrus+Wrecking+Ball
Miley Cyrus,Party in the U.S.A.,https://www.youtube.com/results?search_query=Miley+Cyrus+Party+in+the+U.S.A.
Katy Perry,California Gurls,https://www.youtube.com/results?search_query=Katy+Perry+California+Gurls
Kesha,Die Young,https://www.youtube.com/results?search_query=Kesha+Die+Young
Nicki Minaj,Super Bass,https://www.youtube.com/results?search_query=Nicki+Minaj+Super+Bass
Nicki Minaj,Starships,https://www.youtube.com/results?search_query=Nicki+Minaj+Starships
Iggy Azalea,Fancy,https://www.youtube.com/results?search_query=Iggy+Azalea+Fancy
Fetty Wap,Trap Queen,https://www.youtube.com/results?search_query=Fetty+Wap+Trap+Queen
Silento,Watch Me (Whip/Nae Nae),https://www.youtube.com/results?search_query=Silento+Watch+Me+%28Whip%2FNae+Nae%29
OMI,Cheerleader,https://www.youtube.com/results?search_query=OMI+Cheerleader
Wiz Khalifa,See You Again,https://www.youtube.com/results?search_query=Wiz+Khalifa+See+You+Again
Mark Ronson,Feel Right,https://www.youtube.com/results?search_query=Mark+Ronson+Feel+Right
Drake,Hotline Bling,https://www.youtube.com/results?search_query=Drake+Hotline+Bling
Drake,One Dance,https://www.youtube.com/results?search_query=Drake+One+Dance
Drake,God's Plan,https://www.youtube.com/results?search_query=Drake+God%27s+Plan
Drake,In My Feelings,https://www.youtube.com/results?search_query=Drake+In+My+Feelings
The Weeknd,Can't Feel My Face,https://www.youtube.com/results?search_query=The+Weeknd+Can%27t+Feel+My+Face
The Weeknd,Starboy,https://www.youtube.com/results?search_query=The+Weeknd+Starboy
The Weeknd,The Hills,https://www.youtube.com/results?search_query=The+Weeknd+The+Hills
Post Malone,Rockstar,https://www.youtube.com/results?search_query=Post+Malone+Rockstar
Post Malone,Congratulations,https://www.youtube.com/results?search_query=Post+Malone+Congratulations
Post Malone,Circles,https://www.youtube.com/results?search_query=Post+Malone+Circles
Post Malone,Sunflower,https://www.youtube.com/results?search_query=Post+Malone+Sunflower
Cardi B,Bodak Yellow,https://www.youtube.com/results?search_query=Cardi+B+Bodak+Yellow
Kendrick Lamar,HUMBLE.,https://www.youtube.com/results?search_query=Kendrick+Lamar+HUMBLE.
Kendrick Lamar,Alright,https://www.youtube.com/results?search_query=Kendrick+Lamar+Alright
Childish Gambino,This Is America,https://www.youtube.com/results?search_query=Childish+Gambino+This+Is+America
Travis Scott,Sicko Mode,https://www.youtube.com/results?search_query=Travis+Scott+Sicko+Mode
21 Savage,Bank Account,https://www.youtube.com/results?search_query=21+Savage+Bank+Account
Migos,Bad and Boujee,https://www.youtube.com/results?search_query=Migos+Bad+and+Boujee
Lil Uzi Vert,XO Tour Llif3,https://www.youtube.com/results?search_query=Lil+Uzi+Vert+XO+Tour+Llif3
DJ Khaled,I'm the One,https://www.youtube.com/results?search_query=DJ+Khaled+I%27m+the+One
Bruno Mars,That's What I Like,https://www.youtube.com/results?search_query=Bruno+Mars+That%27s+What+I+Like
Shawn Mendes,Stitches,https://www.youtube.com/results?search_query=Shawn+Mendes+Stitches
Shawn Mendes,There's Nothing Holdin' Me Back,https://www.youtube.com/results?search_query=Shawn+Mendes+There%27s+Nothing+Holdin%27+Me+Back
Camila Cabello,Havana,https://www.youtube.com/results?search_query=Camila+Cabello+Havana
Halsey,Without Me,https://www.youtube.com/results?search_query=Halsey+Without+Me
Halsey,Bad at Love,https://www.youtube.com/results?search_query=Halsey+Bad+at+Love
Dua Lipa,New Rules,https://www.youtube.com/results?search_query=Dua+Lipa+New+Rules
Dua Lipa,IDGAF,https://www.youtube.com/results?search_query=Dua+Lipa+IDGAF
Charlie Puth,Attention,https://www.youtube.com/results?search_query=Charlie+Puth+Attention
Charlie Puth,See You Again,https://www.youtube.com/results?search_query=Charlie+Puth+See+You+Again
Sam Smith,Stay with Me,https://www.youtube.com/results?search_query=Sam+Smith+Stay+with+Me
Sam Smith,Too Good at Goodbyes,https://www.youtube.com/results?search_query=Sam+Smith+Too+Good+at+Goodbyes
James Bay,Let It Go,https://www.youtube.com/results?search_query=James+Bay+Let+It+Go
James Arthur,Say You Won't Let Go,https://www.youtube.com/results?search_query=James+Arthur+Say+You+Won%27t+Let+Go
Lukas Graham,7 Years,https://www.youtube.com/results?search_query=Lukas+Graham+7+Years
Alessia Cara,Here,https://www.youtube.com/results?search_query=Alessia+Cara+Here
Alessia Cara,Scars to Your Beautiful,https://www.youtube.com/results?search_query=Alessia+Cara+Scars+to+Your+Beautiful
Zayn,Pillowtalk,https://www.youtube.com/results?search_query=Zayn+Pillowtalk
Maroon 5,Sugar,https://www.youtube.com/results?search_query=Maroon+5+Sugar
Maroon 5,Girls Like You,https://www.youtube.com/results?search_query=Maroon+5+Girls+Like+You
Imagine Dragons,Radioactive,https://www.youtube.com/results?search_query=Imagine+Dragons+Radioactive
Imagine Dragons,Believer,https://www.youtube.com/results?search_query=Imagine+Dragons+Believer
Imagine Dragons,Demons,https://www.youtube.com/results?search_query=Imagine+Dragons+Demons
Imagine Dragons,Thunder,https://www.youtube.com/results?search_query=Imagine+Dragons+Thunder
Twenty One Pilots,Stressed Out,https://www.youtube.com/results?search_query=Twenty+One+Pilots+Stressed+Out
Twenty One Pilots,Heathens,https://www.youtube.com/results?search_query=Twenty+One+Pilots+Heathens
Panic! at the Disco,High Hopes,https://www.youtube.com/results?search_query=Panic%21+at+the+Disco+High+Hopes
Fall Out Boy,Centuries,https://www.youtube.com/results?search_query=Fall+Out+Boy+Centuries
OneRepublic,Counting Stars,https://www.youtube.com/results?search_query=OneRepublic+Counting+Stars
American Authors,Best Day of My Life,https://www.youtube.com/results?search_query=American+Authors+Best+Day+of+My+Life
Passenger,Let Her Go,https://www.youtube.com/results?search_query=Passenger+Let+Her+Go
Vance Joy,Riptide,https://www.youtube.com/results?search_query=Vance+Joy+Riptide
Of Monsters and Men,Little Talks,https://www.youtube.com/results?search_query=Of+Monsters+and+Men+Little+Talks
Milky Chance,Stolen Dance,https://www.youtube.com/results?search_query=Milky+Chance+Stolen+Dance
The Lumineers,Ho Hey,https://www.youtube.com/results?search_query=The+Lumineers+Ho+Hey
Mumford & Sons,I Will Wait,https://www.youtube.com/results?search_query=Mumford+%26+Sons+I+Will+Wait
Phillip Phillips,Home,https://www.youtube.com/results?search_query=Phillip+Phillips+Home
Gotye,Somebody That I Used to Know,https://www.youtube.com/results?search_query=Gotye+Somebody+That+I+Used+to+Know
Foster the People,Pumped Up Kicks,https://www.youtube.com/results?search_query=Foster+the+People+Pumped+Up+Kicks
Fun.,We Are Young,https://www.youtube.com/results?search_query=Fun.+We+Are+Young
Fun.,Some Nights,https://www.youtube.com/results?search_query=Fun.+Some+Nights
Bastille,Pompeii,https://www.youtube.com/results?search_query=Bastille+Pompeii
Alt-J,Breezeblocks,https://www.youtube.com/results?search_query=Alt-J+Breezeblocks
Walk the Moon,Shut Up and Dance,https://www.youtube.com/results?search_query=Walk+the+Moon+Shut+Up+and+Dance
MAGIC!,Rude,https://www.youtube.com/results?search_query=MAGIC%21+Rude
A Great Big World,Say Something,https://www.youtube.com/results?search_query=A+Great+Big+World+Say+Something
Ellie Goulding,Love Me Like You Do,https://www.youtube.com/results?search_query=Ellie+Goulding+Love+Me+Like+You+Do
Ellie Goulding,Lights,https://www.youtube.com/results?search_query=Ellie+Goulding+Lights
John Legend,All of Me,https://www.youtube.com/results?search_query=John+Legend+All+of+Me
Sam Hunt,Body Like a Back Road,https://www.youtube.com/results?search_query=Sam+Hunt+Body+Like+a+Back+Road
Florida Georgia Line,Cruise,https://www.youtube.com/results?search_query=Florida+Georgia+Line+Cruise
Luke Bryan,Country Girl (Shake It for Me),https://www.youtube.com/results?search_query=Luke+Bryan+Country+Girl+%28Shake+It+for+Me%29
Luke Bryan,Play It Again,https://www.youtube.com/results?search_query=Luke+Bryan+Play+It+Again
Blake Shelton,Boys 'Round Here,https://www.youtube.com/results?search_query=Blake+Shelton+Boys+%27Round+Here
Carrie Underwood,Blown Away,https://www.youtube.com/results?search_query=Carrie+Underwood+Blown+Away
Miranda Lambert,Little Red Wagon,https://www.youtube.com/results?search_query=Miranda+Lambert+Little+Red+Wagon
Kacey Musgraves,Follow Your Arrow,https://www.youtube.com/results?search_query=Kacey+Musgraves+Follow+Your+Arrow
Chris Stapleton,Broken Halos,https://www.youtube.com/results?search_query=Chris+Stapleton+Broken+Halos
Thomas Rhett,Die a Happy Man,https://www.youtube.com/results?search_query=Thomas+Rhett+Die+a+Happy+Man
Kane Brown,Heaven,https://www.youtube.com/results?search_query=Kane+Brown+Heaven
Old Dominion,Break Up with Him,https://www.youtube.com/results?search_query=Old+Dominion+Break+Up+with+Him
Zac Brown Band,Chicken Fried,https://www.youtube.com/results?search_query=Zac+Brown+Band+Chicken+Fried
Little Big Town,Girl Crush,https://www.youtube.com/results?search_query=Little+Big+Town+Girl+Crush
Maren Morris,My Church,https://www.youtube.com/results?search_query=Maren+Morris+My+Church
Dan + Shay,Speechless,https://www.youtube.com/results?search_query=Dan+%2B+Shay+Speechless
Sam Smith,I'm Not the Only One,https://www.youtube.com/results?search_query=Sam+Smith+I%27m+Not+the+Only+One
Clean Bandit,Rather Be,https://www.youtube.com/results?search_query=Clean+Bandit+Rather+Be
Route 94,My Love,https://www.youtube.com/results?search_query=Route+94+My+Love
Disclosure,Latch,https://www.youtube.com/results?search_query=Disclosure+Latch
Jess Glynne,Hold My Hand,https://www.youtube.com/results?search_query=Jess+Glynne+Hold+My+Hand
Years & Years,King,https://www.youtube.com/results?search_query=Years+%26+Years+King
Rudimental,Waiting All Night,https://www.youtube.com/results?search_query=Rudimental+Waiting+All+Night
Clean Bandit,Symphony,https://www.youtube.com/results?search_query=Clean+Bandit+Symphony
Coldplay,Adventure of a Lifetime,https://www.youtube.com/results?search_query=Coldplay+Adventure+of+a+Lifetime
Coldplay,Something Just Like This,https://www.youtube.com/results?search_query=Coldplay+Something+Just+Like+This
Beyonce,Formation,https://www.youtube.com/results?search_query=Beyonce+Formation
Beyonce,Drunk in Love,https://www.youtube.com/results?search_query=Beyonce+Drunk+in+Love
Big Sean,Bounce Back,https://www.youtube.com/results?search_query=Big+Sean+Bounce+Back
Future,Mask Off,https://www.youtube.com/results?search_query=Future+Mask+Off
Lil Baby,Yes Indeed,https://www.youtube.com/results?search_query=Lil+Baby+Yes+Indeed
Roddy Ricch,The Box,https://www.youtube.com/results?search_query=Roddy+Ricch+The+Box
Billie Eilish,Bad Guy,https://www.youtube.com/results?search_query=Billie+Eilish+Bad+Guy
Billie Eilish,Ocean Eyes,https://www.youtube.com/results?search_query=Billie+Eilish+Ocean+Eyes
Lizzo,Truth Hurts,https://www.youtube.com/results?search_query=Lizzo+Truth+Hurts
Lizzo,Good as Hell,https://www.youtube.com/results?search_query=Lizzo+Good+as+Hell
SZA,Love Galore,https://www.youtube.com/results?search_query=SZA+Love+Galore
Migos,Stir Fry,https://www.youtube.com/results?search_query=Migos+Stir+Fry
Chance the Rapper,No Problem,https://www.youtube.com/results?search_query=Chance+the+Rapper+No+Problem
Chance the Rapper,Same Drugs,https://www.youtube.com/results?search_query=Chance+the+Rapper+Same+Drugs
J. Cole,No Role Modelz,https://www.youtube.com/results?search_query=J.+Cole+No+Role+Modelz
Logic,1-800-273-8255,https://www.youtube.com/results?search_query=Logic+1-800-273-8255
Lil Wayne,No Worries,https://www.youtube.com/results?search_query=Lil+Wayne+No+Worries
Big Sean,IDFWU,https://www.youtube.com/results?search_query=Big+Sean+IDFWU
Rae Sremmurd,No Type,https://www.youtube.com/results?search_query=Rae+Sremmurd+No+Type
Rae Sremmurd,Black Beatles,https://www.youtube.com/results?search_query=Rae+Sremmurd+Black+Beatles
DJ Snake,Let Me Love You,https://www.youtube.com/results?search_query=DJ+Snake+Let+Me+Love+You
Major Lazer,Lean On,https://www.youtube.com/results?search_query=Major+Lazer+Lean+On
Clean Bandit,Solo,https://www.youtube.com/results?search_query=Clean+Bandit+Solo
Marshmello,Happier,https://www.youtube.com/results?search_query=Marshmello+Happier
The Chainsmokers,Closer,https://www.youtube.com/results?search_query=The+Chainsmokers+Closer
The Chainsmokers,Don't Let Me Down,https://www.youtube.com/results?search_query=The+Chainsmokers+Don%27t+Let+Me+Down
The Chainsmokers,Roses,https://www.youtube.com/results?search_query=The+Chainsmokers+Roses
Kygo,Firestone,https://www.youtube.com/results?search_query=Kygo+Firestone
Galantis,Runaway (U & I),https://www.youtube.com/results?search_query=Galantis+Runaway+%28U+%26+I%29
